Support Name, Line Number, Support Room, Room Description, Level, Support Type, Support Data Sheet, Data Page, Wrap, Approved, Fire Rating, Building, Designer
/1HFA10SV0054,/1DVF3304GL-,/1HFA1001ZL-,Firefighting Lobby, 10, Support Type 7 - Fire Damper Wall Support 2,45062_MWG_DR_00080_40008_Support_Type_7,2,Yes,Yes, No, 1HF Building, D. Rothwell
/1HFA10SV0015,/1DVF3311GL-,/1HFA1004ZL-,HV/LV Switchgear Room, 10, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA10SV0014,/1DVF3311GL-,/1HFA1004ZL-,HV/LV Switchgear Room, 10, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA10SV0013,/1DVF3311GL-,/1HFA1004ZL-,HV/LV Switchgear Room, 10, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA10SV0012,/1DVF3311GL-,/1HFA1005ZL-,Backup Switchgear Room, 10, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA10SV0011,/1DVF3311GL-,/1HFA1005ZL-,Backup Switchgear Room, 10, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA10SV0010,/1DVF3311GL-,/1HFA1005ZL-,Backup Switchgear Room, 10, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA10SV0071,/1DVF3311GL-,/1HFA1004ZL-,HV/LV Switchgear Room, 10, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA10SV0022,/1DVF3311GL-,/1HFA1004ZL-,HV/LV Switchgear Room, 10, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA10SV0021,/1DVF3311GL-,/1HFA1004ZL-,HV/LV Switchgear Room, 10, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA10SV0020,/1DVF3311GL-,/1HFA1004ZL-,HV/LV Switchgear Room, 10, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA10SV0019,/1DVF3311GL-,/1HFA1004ZL-,HV/LV Switchgear Room, 10, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA10SV0018,/1DVF3311GL-,/1HFA1004ZL-,HV/LV Switchgear Room, 10, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA10SV0017,/1DVF3311GL-,/1HFA1004ZL-,HV/LV Switchgear Room, 10, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA10SV0016,/1DVF3311GL-,/1HFA1004ZL-,HV/LV Switchgear Room, 10, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA10SV0072,/1DVF3313GL-,/1HFA1004ZL-,HV/LV Switchgear Room, 10, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA10SV0025,/1DVF3313GL-,/1HFA1004ZL-,HV/LV Switchgear Room, 10, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA10SV0024,/1DVF3313GL-,/1HFA1004ZL-,HV/LV Switchgear Room, 10, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA10SV0023,/1DVF3313GL-,/1HFA1004ZL-,HV/LV Switchgear Room, 10, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA10SV0086,/1DVF3315GL-,/1HFA1004ZL-,HV/LV Switchgear Room, 10, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA10SV0026,/1DVF3315GL-,/1HFA1004ZL-,HV/LV Switchgear Room, 10, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA10SV0077,/1DVF3317GL-,/1HFA1004ZL-,HV/LV Switchgear Room, 10, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA10SV0033,/1DVF3317GL-,/1HFA1004ZL-,HV/LV Switchgear Room, 10, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA10SV0032,/1DVF3317GL-,/1HFA1004ZL-,HV/LV Switchgear Room, 10, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA10SV0031,/1DVF3317GL-,/1HFA1004ZL-,HV/LV Switchgear Room, 10, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA10SV0030,/1DVF3317GL-,/1HFA1004ZL-,HV/LV Switchgear Room, 10, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA10SV0076,/1DVF3321GL-,/1HFA1004ZL-,HV/LV Switchgear Room, 10, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA10SV0027,/1DVF3321GL-,/1HFA1004ZL-,HV/LV Switchgear Room, 10, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA10SV0028,/1DVF3325GL-,/1HFA1004ZL-,HV/LV Switchgear Room, 10, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA10SV0073,/1DVF3325GL-,/1HFA1004ZL-,HV/LV Switchgear Room, 10, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA10SV0029,/1DVF3327GL-,/1HFA1004ZL-,HV/LV Switchgear Room, 10, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA10SV0074,/1DVF3327GL-,/1HFA1004ZL-,HV/LV Switchgear Room, 10, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA10SV0036,/1DVF3332GL-,/1HFA1005ZL-,Backup Switchgear Room, 10, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA10SV0035,/1DVF3332GL-,/1HFA1005ZL-,Backup Switchgear Room, 10, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA10SV0034,/1DVF3332GL-,/1HFA1005ZL-,Backup Switchgear Room, 10, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA10SV0068,/1DVF3340GL-,/1HFA1005ZL-,Backup Switchgear Room, 10, Support Type 7 - Fire Damper Wall Support 2,45062_MWG_DR_00080_40008_Support_Type_7,5,Yes,Yes, No, 1HF Building, D. Rothwell
/1HFA10SV0062,/1DVF3340GL-,/1HFA1005ZL-,Backup Switchgear Room, 10, Support Type 9 - Vertical Duct Wall Support,45062_MWG_DR_00080_40009_Support_Type_9,1,Yes,Yes, No, 1HF Building, D. Rothwell
/1HFA14SV0010,/1DVF3401GL-,/1HFA1404ZL-,Cable deck, 14,  Support Type 5 - Wall Support Cantilever,45062_MWG_DR_00080_40005_Support_Type_5,2,No,Yes, No, 1HF Building, D. Rothwell
/1HFA14SV0014,/1DVF3401GL-,/1HFA1404ZL-,Cable deck, 14,  Support Type 5 - Wall Support Cantilever,45062_MWG_DR_00080_40005_Support_Type_5,2,No,Yes, No, 1HF Building, D. Rothwell
/1HFA14SV0013,/1DVF3401GL-,/1HFA1404ZL-,Cable deck, 14,  Support Type 5 - Wall Support Cantilever,45062_MWG_DR_00080_40005_Support_Type_5,2,No,Yes, No, 1HF Building, D. Rothwell
/1HFA14SV0012,/1DVF3401GL-,/1HFA1404ZL-,Cable deck, 14,  Support Type 5 - Wall Support Cantilever,45062_MWG_DR_00080_40005_Support_Type_5,2,No,Yes, No, 1HF Building, D. Rothwell
/1HFA14SV0011,/1DVF3401GL-,/1HFA1404ZL-,Cable deck, 14,  Support Type 5 - Wall Support Cantilever,45062_MWG_DR_00080_40005_Support_Type_5,2,No,Yes, No, 1HF Building, D. Rothwell
/1HFA14SV0009,/1DVF3401GL-,/1HFA1404ZL-,Cable deck, 14,  Support Type 5 - Wall Support Cantilever,45062_MWG_DR_00080_40005_Support_Type_5,2,No,Yes, No, 1HF Building, D. Rothwell
/1HFA14SV0008,/1DVF3401GL-,/1HFA1404ZL-,Cable deck, 14,  Support Type 5 - Wall Support Cantilever,45062_MWG_DR_00080_40005_Support_Type_5,2,No,Yes, No, 1HF Building, D. Rothwell
/1HFA14SV0006,/1DVF3401GL-,/1HFA1404ZL-,Cable deck, 14,  Support Type 5 - Wall Support Cantilever,45062_MWG_DR_00080_40005_Support_Type_5,2,No,Yes, No, 1HF Building, D. Rothwell
/1HFA14SV0005,/1DVF3401GL-,/1HFA1404ZL-,Cable deck, 14, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA14SV0004,/1DVF3401GL-,/1HFA1404ZL-,Cable deck, 14, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA14SV0003,/1DVF3401GL-,/1HFA1404ZL-,Cable deck, 14, Support Type 2 - Special,45062_MWG_DR_00080_40002_Support_Type_2,-,No,Yes, No, 1HF Building, D. Rothwell
/1HFA14SV0002,/1DVF3401GL-,/1HFA1404ZL-,Cable deck, 14, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA14SV0001,/1DVF3401GL-,/1HFA1404ZL-,Cable deck, 14, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA14SV0007,/1DVF3401GL-,/1HFA1404ZL-,Cable deck, 14, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA14SV0055,/1DVF3409GL-,/1HFA1403ZL-,HVAC Room, 14, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA14SV0034,/1DVF3409GL-,/1HFA1403ZL-,HVAC Room, 14, Support Type 6 - Vertical Duct Floor Support,45062_MWG_DR_00080_70001_Support_Type_6,2,No,Checked, No, 1HF Building, D. Rothwell
/1HFA14SV0069,/1DVF3413GL-,/1HFA1403ZL-,HVAC Room, 14, Support Type 7 - Fire Damper Vertical Support 2,45062_MWG_DR_00080_40008_Support_Type_7,5,No,Yes, No, 1HF Building, D. Rothwell
/1HFA14SV0057,/1DVF3413GL-,/1HFA1403ZL-,HVAC Room, 14, Support Type 9 - Vertical Duct Wall Support,45062_MWG_DR_00080_40009_Support_Type_9,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA14SV0021,/1DVF3416GL-,/1HFA1401ZL-,Firefighting Lobby, 14, Support Type 7 - Fire Damper Wall Support 3,45062_MWG_DR_00080_40008_Support_Type_7,3,Yes,Yes, No, 1HF Building, D. Rothwell
/1HFA19SV0062,/1DVF3501GL-,/1HFA1904ZL-,I&C Relay Room, 19, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA19SV0060,/1DVF3501GL-,/1HFA1904ZL-,I&C Relay Room, 19, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA19SV0061,/1DVF3501GL-,/1HFA1904ZL-,I&C Relay Room, 19, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA19SV0059,/1DVF3501GL-,/1HFA1904ZL-,I&C Relay Room, 19,  Support Type 5 - Wall Support Cantilever,45062_MWG_DR_00080_40005_Support_Type_5,2,No,Yes, No, 1HF Building, D. Rothwell
/1HFA19SV0058,/1DVF3501GL-,/1HFA1904ZL-,I&C Relay Room, 19, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA19SV0057,/1DVF3501GL-,/1HFA1905ZL-,400kV Relay Room, 19, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA19SV0056,/1DVF3501GL-,/1HFA1905ZL-,400kV Relay Room, 19, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA19SV0055,/1DVF3501GL-,/1HFA1903ZL-,HVAC Room, 19, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA19SV0033,/1DVF3505GL-,/1HFA1906ZL-,Instrumentation Room, 19, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA19SV0031,/1DVF3505GL-,/1HFA1906ZL-,Instrumentation Room, 19, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA19SV0034,/1DVF3505GL-,/1HFA1904ZL-,I&C Relay Room, 19, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA19SV0035,/1DVF3505GL-,/1HFA1904ZL-,I&C Relay Room, 19, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA19SV0036,/1DVF3505GL-,/1HFA1904ZL-,I&C Relay Room, 19, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA19SV0037,/1DVF3505GL-,/1HFA1904ZL-,I&C Relay Room, 19, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA19SV0038,/1DVF3505GL-,/1HFA1904ZL-,I&C Relay Room, 19, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA19SV0039,/1DVF3505GL-,/1HFA1904ZL-,I&C Relay Room, 19, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
