Plate Reference, East(X), North (Y), Height (Z), Support Name, Room, Level, Support Type, Dtata Sheet, Page, Fire Rated, Designer
/1HFA14SV0016/2, 553165.00, 173425.00, 8700.00, /1HFA14SV0016, /1HFA1403ZL-, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA14SV0018/1, 558253.50, 172495.00, 4815.00, /1HFA14SV0018, /1HFA1403ZL-, 14, Support Type 6 - Horizontal Duct Floor Support, 45062_MWG_DR_00080_70001_Support_Type_6, 1, No, D. Rothwell
/1HFA14SV0018/2, 558245.80, 173605.00, 4815.00, /1HFA14SV0018, /1HFA1403ZL-, 14, Support Type 6 - Horizontal Duct Floor Support, 45062_MWG_DR_00080_70001_Support_Type_6, 1, No, D. Rothwell
/1HFA14SV0019/1, 559385.00, 173572.50, 7562.50, /1HFA14SV0019, /1HFA1403ZL-, 14, Support Type 9 - Vertical Duct Wall Support, 45062_MWG_DR_00080_40009_Support_Type_9, 1, No, D. Rothwell
/1HFA14SV0019/2, 559385.00, 172527.50, 7562.50, /1HFA14SV0019, /1HFA1403ZL-, 14, Support Type 9 - Vertical Duct Wall Support, 45062_MWG_DR_00080_40009_Support_Type_9, 1, No, D. Rothwell
/1HFA14SV0020/1, 566535.00, 173145.00, 6887.50, /1HFA14SV0020, /1HFA1401ZL-, 14, Support Type 9 - Vertical Duct Wall Support, 45062_MWG_DR_00080_40009_Support_Type_9, 1, No, D. Rothwell
/1HFA14SV0020/2, 566535.00, 172355.00, 6887.50, /1HFA14SV0020, /1HFA1401ZL-, 14, Support Type 9 - Vertical Duct Wall Support, 45062_MWG_DR_00080_40009_Support_Type_9, 1, No, D. Rothwell
/1HFA14SV0056/1, 565095.00, 172421.00, 8690.00, /1HFA14SV0056, /1HFA1401ZL-, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA14SV0056/2, 565095.00, 173071.00, 8700.00, /1HFA14SV0056, /1HFA1401ZL-, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA14SV0023/1, 565270.00, 171825.00, 8335.00, /1HFA14SV0023, /1HFA1401ZL-, 14, Support Type 7 - Fire Damper Wall Support 2, 45062_MWG_DR_00080_40008_Support_Type_7, 2, No, D. Rothwell
/1HFA14SV0023/2, 563920.00, 171825.00, 8335.00, /1HFA14SV0023, /1HFA1401ZL-, 14, Support Type 7 - Fire Damper Wall Support 2, 45062_MWG_DR_00080_40008_Support_Type_7, 2, No, D. Rothwell
/1HFA14SV0024/1, 565505.00, 171115.00, 8690.00, /1HFA14SV0024, /1HFA1404ZL-, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA14SV0024/2, 564225.00, 171115.00, 8700.00, /1HFA14SV0024, /1HFA1404ZL-, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA14SV0025/1, 565550.00, 169505.00, 8685.00, /1HFA14SV0025, /1HFA1404ZL-, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA14SV0025/2, 564290.00, 169505.00, 8700.00, /1HFA14SV0025, /1HFA1404ZL-, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA14SV0026/1, 565516.00, 167325.00, 8690.00, /1HFA14SV0026, /1HFA1404ZL-, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA14SV0026/2, 564566.00, 167325.00, 8700.00, /1HFA14SV0026, /1HFA1404ZL-, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA14SV0027/1, 565220.00, 164813.00, 8690.00, /1HFA14SV0027, /1HFA1404ZL-, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA14SV0027/2, 564570.00, 164805.00, 8700.00, /1HFA14SV0027, /1HFA1404ZL-, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA14SV0028/1, 565220.14, 162475.00, 8700.00, /1HFA14SV0028, /1HFA1404ZL-, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA14SV0028/2, 564574.00, 162475.00, 8700.00, /1HFA14SV0028, /1HFA1404ZL-, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA14SV0029/1, 565205.00, 159965.00, 8690.00, /1HFA14SV0029, /1HFA1404ZL-, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA14SV0029/2, 564585.00, 159965.00, 8700.00, /1HFA14SV0029, /1HFA1404ZL-, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA14SV0070/1, 563895.00, 170420.00, 8690.00, /1HFA14SV0070, /1HFA1404ZL-, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA14SV0070/2, 563895.00, 170880.00, 8700.00, /1HFA14SV0070, /1HFA1404ZL-, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA14SV0030/1, 561755.50, 170421.00, 8690.00, /1HFA14SV0030, /1HFA1404ZL-, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA14SV0030/2, 561755.50, 170879.00, 8700.00, /1HFA14SV0030, /1HFA1404ZL-, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA14SV0031/1, 561149.00, 170425.00, 8690.00, /1HFA14SV0031, /1HFA1404ZL-, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA14SV0031/2, 561141.00, 170875.00, 8700.00, /1HFA14SV0031, /1HFA1404ZL-, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA14SV0032/1, 559399.00, 170425.00, 8690.00, /1HFA14SV0032, /1HFA1404ZL-, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA14SV0032/2, 559391.00, 170875.00, 8700.00, /1HFA14SV0032, /1HFA1404ZL-, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA14SV0033/1, 558040.00, 171310.00, 8690.00, /1HFA14SV0033, /1HFA1404ZL-, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA14SV0033/2, 558440.00, 171310.00, 8700.00, /1HFA14SV0033, /1HFA1404ZL-, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA19SV0027/1, 556200.00, 173705.00, 13140.00, /1HFA19SV0027, /1HFA1903ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA19SV0027/2, 555415.00, 173705.00, 13140.00, /1HFA19SV0027, /1HFA1903ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA19SV0028/1, 554965.00, 172650.00, 13140.00, /1HFA19SV0028, /1HFA1903ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA19SV0028/2, 554965.00, 173450.00, 13140.00, /1HFA19SV0028, /1HFA1903ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA19SV0029/1, 553165.00, 172650.00, 13140.00, /1HFA19SV0029, /1HFA1903ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA19SV0029/2, 553165.00, 173450.00, 13150.00, /1HFA19SV0029, /1HFA1903ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA19SV0067/1, 555015.00, 174550.00, 9215.00, /1HFA19SV0067, /1HFA1903ZL-, 19, Support Type 7 - Fire Damper Vertical Floor Support 1, 45062_MWG_DR_00080_40008_Support_Type_7, 4, No, D. Rothwell
/1HFA19SV0067/2, 555015.00, 175300.00, 9215.00, /1HFA19SV0067, /1HFA1903ZL-, 19, Support Type 7 - Fire Damper Vertical Floor Support 1, 45062_MWG_DR_00080_40008_Support_Type_7, 4, No, D. Rothwell
/1HFA19SV0067/3, 556585.00, 175300.00, 9215.00, /1HFA19SV0067, /1HFA1903ZL-, 19, Support Type 7 - Fire Damper Vertical Floor Support 1, 45062_MWG_DR_00080_40008_Support_Type_7, 4, No, D. Rothwell
/1HFA19SV0067/4, 556585.00, 174550.00, 9215.00, /1HFA19SV0067, /1HFA1903ZL-, 19, Support Type 7 - Fire Damper Vertical Floor Support 1, 45062_MWG_DR_00080_40008_Support_Type_7, 4, No, D. Rothwell
/1HFA19SV0084/1, 559385.00, 172527.30, 10411.00, /1HFA19SV0084, /1HFA1903ZL-, 19, Support Type 9 - Vertical Duct Wall Support, 45062_MWG_DR_00080_40009_Support_Type_9, 1, No, D. Rothwell
/1HFA19SV0084/2, 559385.00, 173572.70, 10411.00, /1HFA19SV0084, /1HFA1903ZL-, 19, Support Type 9 - Vertical Duct Wall Support, 45062_MWG_DR_00080_40009_Support_Type_9, 1, No, D. Rothwell
/1HFA19SV0068/1, 559195.00, 173540.00, 13140.00, /1HFA19SV0068, /1HFA1903ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA19SV0068/2, 559195.00, 172510.00, 13140.00, /1HFA19SV0068, /1HFA1903ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA19SV0001/1, 559650.00, 173845.00, 12985.00, /1HFA19SV0001, /1HFA1901ZL-, 19, Support Type 7 - Fire Damper Wall Support 2, 45062_MWG_DR_00080_40008_Support_Type_7, 2, No, D. Rothwell
/1HFA19SV0001/2, 559650.00, 172195.00, 12985.00, /1HFA19SV0001, /1HFA1901ZL-, 19, Support Type 7 - Fire Damper Wall Support 2, 45062_MWG_DR_00080_40008_Support_Type_7, 2, No, D. Rothwell
/1HFA19SV0002/1, 561395.00, 173225.00, 13140.00, /1HFA19SV0002, /1HFA1901ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA19SV0002/2, 561395.00, 172275.00, 13150.00, /1HFA19SV0002, /1HFA1901ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA19SV0083/1, 563520.00, 173225.00, 13140.00, /1HFA19SV0083, /1HFA1901ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA19SV0083/2, 563520.00, 172275.00, 13150.00, /1HFA19SV0083, /1HFA1901ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA19SV0003/1, 565320.00, 173275.00, 13140.00, /1HFA19SV0003, /1HFA1901ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA19SV0003/2, 565320.00, 172225.00, 13150.00, /1HFA19SV0003, /1HFA1901ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA19SV0069/1, 566535.00, 173175.00, 9825.00, /1HFA19SV0069, /1HFA1901ZL-, 19, Support Type 9 - Vertical Duct Wall Support, 45062_MWG_DR_00080_40009_Support_Type_9, 1, No, D. Rothwell
/1HFA19SV0069/2, 566535.00, 172325.00, 9825.00, /1HFA19SV0069, /1HFA1901ZL-, 19, Support Type 9 - Vertical Duct Wall Support, 45062_MWG_DR_00080_40009_Support_Type_9, 1, No, D. Rothwell
/1HFA19SV0005/1, 566550.00, 171320.00, 12785.00, /1HFA19SV0005, /1HFA1906ZL-, 19, Support Type 7 - Fire Damper Wall Support 3, 45062_MWG_DR_00080_40008_Support_Type_7, 3, No, D. Rothwell
/1HFA19SV0007/1, 566320.00, 169675.00, 13140.00, /1HFA19SV0007, /1HFA1906ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA19SV0007/2, 565770.00, 169671.00, 13150.00, /1HFA19SV0007, /1HFA1906ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA19SV0006/1, 566320.00, 170575.00, 13140.00, /1HFA19SV0006, /1HFA1906ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA19SV0006/2, 565770.00, 170571.00, 13150.00, /1HFA19SV0006, /1HFA1906ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA19SV0008/1, 566270.00, 168129.00, 13140.00, /1HFA19SV0008, /1HFA1906ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA19SV0008/2, 565820.00, 168121.00, 13150.00, /1HFA19SV0008, /1HFA1906ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA19SV0009/1, 566270.00, 165729.00, 13140.00, /1HFA19SV0009, /1HFA1906ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA19SV0009/2, 565820.00, 165721.00, 13150.00, /1HFA19SV0009, /1HFA1906ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA19SV0012/1, 566150.00, 157775.00, 13140.00, /1HFA19SV0012, /1HFA1904ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA19SV0012/2, 565735.00, 157775.00, 13150.00, /1HFA19SV0012, /1HFA1904ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA19SV0010/1, 566120.00, 163329.00, 13140.00, /1HFA19SV0010, /1HFA1904ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA19SV0010/2, 565770.00, 163321.00, 13150.00, /1HFA19SV0010, /1HFA1904ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA19SV0011/1, 566120.00, 160929.00, 13135.00, /1HFA19SV0011, /1HFA1904ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA19SV0011/2, 565770.00, 160921.00, 13150.00, /1HFA19SV0011, /1HFA1904ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA19SV0013/1, 564295.00, 173925.00, 13140.00, /1HFA19SV0013, /1HFA1901ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA19SV0013/2, 564295.00, 174255.00, 13150.00, /1HFA19SV0013, /1HFA1901ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA19SV0014/1, 561895.00, 173925.00, 13140.00, /1HFA19SV0014, /1HFA1901ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA19SV0014/2, 561895.00, 174255.00, 13150.00, /1HFA19SV0014, /1HFA1901ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA19SV0015/1, 559920.00, 174350.00, 12835.00, /1HFA19SV0015, /1HFA1901ZL-, 19, Support Type 7 - Fire Damper Wall Support 3, 45062_MWG_DR_00080_40008_Support_Type_7, 3, No, D. Rothwell
/1HFA19SV0016/1, 558240.00, 173900.00, 13140.00, /1HFA19SV0016, /1HFA1903ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA19SV0016/2, 558240.00, 174300.00, 13150.00, /1HFA19SV0016, /1HFA1903ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA19SV0017/1, 557100.00, 174760.00, 13140.00, /1HFA19SV0017, /1HFA1903ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA19SV0017/2, 557500.00, 174760.00, 13150.00, /1HFA19SV0017, /1HFA1903ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA19SV0018/1, 557975.00, 172615.00, 13140.00, /1HFA19SV0018, /1HFA1903ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA19SV0018/2, 557775.00, 172615.00, 13150.00, /1HFA19SV0018, /1HFA1903ZL-, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, D. Rothwell
/1HFA23SV0025/1, 562322.00, 174015.00, 14010.00, /1HFA23SV0025, /1HFA2301ZL-, 23, Support Type 6 - Horizontal Duct Floor Support, 45062_MWG_DR_00080_70001_Support_Type_6, 1, No, D. Rothwell
/1HFA23SV0025/2, 562322.00, 175835.00, 14010.00, /1HFA23SV0025, /1HFA2301ZL-, 23, Support Type 6 - Horizontal Duct Floor Support, 45062_MWG_DR_00080_70001_Support_Type_6, 1, No, D. Rothwell
/1HFA23SV0023/1, 559997.00, 174015.00, 14010.00, /1HFA23SV0023, /1HFA2301ZL-, 23, Support Type 6 - Horizontal Duct Floor Support, 45062_MWG_DR_00080_70001_Support_Type_6, 1, No, D. Rothwell
/1HFA23SV0023/2, 559997.00, 175835.00, 14010.00, /1HFA23SV0023, /1HFA2301ZL-, 23, Support Type 6 - Horizontal Duct Floor Support, 45062_MWG_DR_00080_70001_Support_Type_6, 1, No, D. Rothwell
/1HFA23SV0024/1, 557850.00, 174015.00, 14010.00, /1HFA23SV0024, /1HFA2301ZL-, 23, Support Type 6 - Horizontal Duct Floor Support, 45062_MWG_DR_00080_70001_Support_Type_6, 1, No, D. Rothwell
/1HFA23SV0024/2, 557850.00, 175835.00, 14010.00, /1HFA23SV0024, /1HFA2301ZL-, 23, Support Type 6 - Horizontal Duct Floor Support, 45062_MWG_DR_00080_70001_Support_Type_6, 1, No, D. Rothwell
/1HFA23SV0026/1, 562322.00, 173615.00, 14010.00, /1HFA23SV0026, /1HFA2301ZL-, 23, Support Type 6 - Horizontal Duct Floor Support, 45062_MWG_DR_00080_70001_Support_Type_6, 1, No, D. Rothwell
/1HFA23SV0026/2, 560502.00, 173615.00, 14010.00, /1HFA23SV0026, /1HFA2301ZL-, 23, Support Type 6 - Horizontal Duct Floor Support, 45062_MWG_DR_00080_70001_Support_Type_6, 1, No, D. Rothwell
/1HFA23SV0027/1, 562322.00, 176165.00, 14010.00, /1HFA23SV0027, /1HFA2301ZL-, 23, Support Type 6 - Horizontal Duct Floor Support, 45062_MWG_DR_00080_70001_Support_Type_6, 1, No, D. Rothwell
/1HFA23SV0027/2, 560502.00, 176165.00, 14010.00, /1HFA23SV0027, /1HFA2301ZL-, 23, Support Type 6 - Horizontal Duct Floor Support, 45062_MWG_DR_00080_70001_Support_Type_6, 1, No, D. Rothwell
/1HFB0ASV0001/1, 529275.00, 176636.00, -6590.00, /1HFB0ASV0001, /1HFB0A03ZL-, 0A, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, S. Pinnock
/1HFB0ASV0001/2, 528825.00, 176636.00, -6590.00, /1HFB0ASV0001, /1HFB0A03ZL-, 0A, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, S. Pinnock
/1HFB0ASV0026/1, 529280.00, 175104.60, -6590.00, /1HFB0ASV0026, /1HFB0A03ZL-, 0A, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, S. Pinnock
/1HFB0ASV0026/2, 528830.00, 175094.60, -6580.00, /1HFB0ASV0026, /1HFB0A03ZL-, 0A, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, S. Pinnock
/1HFB0ASV0002/1, 529275.00, 173335.60, -6590.00, /1HFB0ASV0002, /1HFB0A03ZL-, 0A, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, S. Pinnock
/1HFB0ASV0002/2, 528825.00, 173335.60, -6590.00, /1HFB0ASV0002, /1HFB0A03ZL-, 0A, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, S. Pinnock
/1HFB0ASV0003/1, 530025.00, 176218.71, -6590.00, /1HFB0ASV0003, /1HFB0A03ZL-, 0A, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, S. Pinnock
/1HFB0ASV0003/2, 530025.00, 175868.71, -6590.00, /1HFB0ASV0003, /1HFB0A03ZL-, 0A, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, S. Pinnock
/1HFB0ASV0004/1, 532750.00, 176218.71, -6590.00, /1HFB0ASV0004, /1HFB0A03ZL-, 0A, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, S. Pinnock
/1HFB0ASV0004/2, 532750.00, 175868.71, -6590.00, /1HFB0ASV0004, /1HFB0A03ZL-, 0A, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, S. Pinnock
/1HFB0ASV0005/1, 533351.29, 176950.00, -6590.00, /1HFB0ASV0005, /1HFB0A03ZL-, 0A, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, S. Pinnock
/1HFB0ASV0005/2, 533601.29, 176950.00, -6590.00, /1HFB0ASV0005, /1HFB0A03ZL-, 0A, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, S. Pinnock
/1HFB0ASV0012/1, 533250.00, 178210.00, -6930.00, /1HFB0ASV0012, /1HFB0A01ZL-, 0A, Support Type 7 - Fire Damper Wall Support 2, 45062_MWG_DR_00080_40008_Support_Type_7, 2, No, S. Pinnock
/1HFB0ASV0012/2, 533700.00, 178210.00, -6930.00, /1HFB0ASV0012, /1HFB0A01ZL-, 0A, Support Type 7 - Fire Damper Wall Support 2, 45062_MWG_DR_00080_40008_Support_Type_7, 2, No, S. Pinnock
/1HFB0ASV0006/1, 533264.29, 179200.00, -6360.00, /1HFB0ASV0006, /1HFB0A01ZL-, 0A, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, S. Pinnock
/1HFB0ASV0006/2, 533688.29, 179200.00, -6360.00, /1HFB0ASV0006, /1HFB0A01ZL-, 0A, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, S. Pinnock
/1HFB0ASV0024/1, 533301.29, 180425.00, -6360.00, /1HFB0ASV0024, /1HFB0A01ZL-, 0A, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, S. Pinnock
/1HFB0ASV0024/2, 533651.29, 180425.00, -6360.00, /1HFB0ASV0024, /1HFB0A01ZL-, 0A, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, S. Pinnock
/1HFB0ASV0007/1, 532409.29, 182037.39, -6360.00, /1HFB0ASV0007, /1HFB0A01ZL-, 0A, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, S. Pinnock
/1HFB0ASV0007/2, 532833.29, 182037.39, -6360.00, /1HFB0ASV0007, /1HFB0A01ZL-, 0A, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, S. Pinnock
/1HFB0ASV0011/1, 532845.00, 182539.39, -6930.00, /1HFB0ASV0011, /1HFB0A01ZL-, 0A, Support Type 7 - Fire Damper Wall Support 2, 45062_MWG_DR_00080_40008_Support_Type_7, 2, No, S. Pinnock
/1HFB0ASV0011/2, 532395.00, 182539.39, -6930.00, /1HFB0ASV0011, /1HFB0A01ZL-, 0A, Support Type 7 - Fire Damper Wall Support 2, 45062_MWG_DR_00080_40008_Support_Type_7, 2, No, S. Pinnock
/1HFB0ASV0025/1, 534083.00, 179160.71, -6360.00, /1HFB0ASV0025, /1HFB0A01ZL-, 0A, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, S. Pinnock
/1HFB0ASV0025/2, 534083.00, 178736.71, -6360.00, /1HFB0ASV0025, /1HFB0A01ZL-, 0A, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, No, S. Pinnock
/1HFB04SV0005/1, 528660.00, 176996.29, -3145.00, /1HFB04SV0005, /1HFB0404ZL-, 04, Support Type 9 - Vertical Duct Wall Support, 45062_MWG_DR_00080_40009_Support_Type_9, 1, No, S. Pinnock
/1HFB04SV0005/2, 528660.00, 177305.00, -3145.00, /1HFB04SV0005, /1HFB0404ZL-, 04, Support Type 9 - Vertical Duct Wall Support, 45062_MWG_DR_00080_40009_Support_Type_9, 1, No, S. Pinnock
/1HFB04SV0004/1, 528660.00, 177000.89, -5445.00, /1HFB04SV0004, /1HFB0404ZL-, 04, Support Type 7 - Fire Damper Vertical Floor Support 2, 45062_MWG_DR_00080_40008_Support_Type_7, 5, No, S. Pinnock
/1HFB04SV0004/2, 528660.00, 177300.40, -5445.00, /1HFB04SV0004, /1HFB0404ZL-, 04, Support Type 7 - Fire Damper Vertical Floor Support 2, 45062_MWG_DR_00080_40008_Support_Type_7, 5, No, S. Pinnock
/1HFB04SV0006/1, 528660.00, 176971.29, -1670.00, /1HFB04SV0006, /1HFB0404ZL-, 04, Support Type 9 - Vertical Duct Wall Support, 45062_MWG_DR_00080_40009_Support_Type_9, 1, No, S. Pinnock
