Plate Name, Support Name, Plate Length, Plate Width, Plate Thickness, Line Number, Support Room, Room Description, Level, Support Type, Data Sheet, Sheet, Designer
/1HFB10SV0110/2, /1HFB10SV0110, 300, 150, 10, /1DVF6319GL-, /1HFB1005ZL-, Backup Switchgear Room, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1, S. Pinnock
/1HFB10SV0079/1, /1HFB10SV0079, 300, 150, 10, /1DVF6319GL-, /1HFB1005ZL-, Backup Switchgear Room, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB10SV0079/2, /1HFB10SV0079, 300, 150, 10, /1DVF6319GL-, /1HFB1005ZL-, Backup Switchgear Room, 10, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB10SV0114/1, /1HFB10SV0114, 300, 250, 15, /1DVF6350GL-, /1HFB1005ZL-, Backup Switchgear Room, 10, Support Type 9 - Vertical Duct Wall Support Special, 45062_MWG_DR_00080_40009_Support_Type_9, 1, S. Pinnock
/1HFB10SV0114/2, /1HFB10SV0114, 300, 250, 15, /1DVF6350GL-, /1HFB1005ZL-, Backup Switchgear Room, 10, Support Type 9 - Vertical Duct Wall Support Special, 45062_MWG_DR_00080_40009_Support_Type_9, 1, S. Pinnock
/1HFB14SV0015/1, /1HFB14SV0015, 250, 150, 10, /1DVF6401GL-, /1HFB1404ZL-, Cable deck, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB14SV0015/2, /1HFB14SV0015, 250, 150, 10, /1DVF6401GL-, /1HFB1404ZL-, Cable deck, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB14SV0016/1, /1HFB14SV0016, 250, 150, 10, /1DVF6401GL-, /1HFB1404ZL-, Cable deck, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB14SV0016/2, /1HFB14SV0016, 250, 150, 10, /1DVF6401GL-, /1HFB1404ZL-, Cable deck, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB14SV0063/1, /1HFB14SV0063, 250, 150, 10, /1DVF6401GL-, /1HFB1404ZL-, Cable deck, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB14SV0063/2, /1HFB14SV0063, 250, 150, 10, /1DVF6401GL-, /1HFB1404ZL-, Cable deck, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB14SV0062/1, /1HFB14SV0062, 250, 150, 10, /1DVF6401GL-, /1HFB1404ZL-, Cable deck, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB14SV0062/2, /1HFB14SV0062, 250, 150, 10, /1DVF6401GL-, /1HFB1404ZL-, Cable deck, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB14SV0061/1, /1HFB14SV0061, 250, 150, 10, /1DVF6401GL-, /1HFB1404ZL-, Cable deck, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB14SV0061/2, /1HFB14SV0061, 250, 150, 10, /1DVF6401GL-, /1HFB1404ZL-, Cable deck, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB14SV0060/1, /1HFB14SV0060, 250, 150, 10, /1DVF6401GL-, /1HFB1404ZL-, Cable deck, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB14SV0060/2, /1HFB14SV0060, 250, 150, 10, /1DVF6401GL-, /1HFB1404ZL-, Cable deck, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB14SV0059/1, /1HFB14SV0059, 250, 150, 10, /1DVF6401GL-, /1HFB1404ZL-, Cable deck, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB14SV0059/2, /1HFB14SV0059, 250, 150, 10, /1DVF6401GL-, /1HFB1404ZL-, Cable deck, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB14SV0054/1, /1HFB14SV0054, 250, 250, 10, /1DVF6402GL-, /1HFB1404ZL-, Cable deck, 14, Support Type 9 - Vertical Duct Wall Support, 45062_MWG_DR_00080_40009_Support_Type_9, 1, S. Pinnock
/1HFB14SV0054/2, /1HFB14SV0054, 250, 250, 10, /1DVF6402GL-, /1HFB1404ZL-, Cable deck, 14, Support Type 9 - Vertical Duct Wall Support, 45062_MWG_DR_00080_40009_Support_Type_9, 1, S. Pinnock
/1HFB14SV0055/1, /1HFB14SV0055, 250, 250, 10, /1DVF6402GL-, /1HFB1404ZL-, Cable deck, 14, Support Type 9 - Vertical Duct Wall Support, 45062_MWG_DR_00080_40009_Support_Type_9, 1, S. Pinnock
/1HFB14SV0055/2, /1HFB14SV0055, 250, 250, 10, /1DVF6402GL-, /1HFB1404ZL-, Cable deck, 14, Support Type 9 - Vertical Duct Wall Support, 45062_MWG_DR_00080_40009_Support_Type_9, 1, S. Pinnock
/1HFB14SV0050/1, /1HFB14SV0050, 250, 300, 15, /1DVF6402GL-, /1HFB1404ZL-, Cable deck, 14,  Support Type 5 - Wall Support Cantilever, 45062_MWG_DR_00080_40005_Support_Type_5, 2, S. Pinnock
/1HFB14SV0053/1, /1HFB14SV0053, 260, 300, 10, /1DVF6402GL-, /1HFB1404ZL-, Cable deck, 14, Support Type 6 - Horizontal Duct Floor Support, 45062_MWG_DR_00080_70001_Support_Type_6, 1, S. Pinnock
/1HFB14SV0053/2, /1HFB14SV0053, 300, 260, 10, /1DVF6402GL-, /1HFB1404ZL-, Cable deck, 14, Support Type 6 - Horizontal Duct Floor Support, 45062_MWG_DR_00080_70001_Support_Type_6, 1, S. Pinnock
/1HFB14SV0052/1, /1HFB14SV0052, 260, 300, 10, /1DVF6402GL-, /1HFB1404ZL-, Cable deck, 14, Support Type 6 - Horizontal Duct Floor Support, 45062_MWG_DR_00080_70001_Support_Type_6, 1, S. Pinnock
/1HFB14SV0052/2, /1HFB14SV0052, 260, 300, 10, /1DVF6402GL-, /1HFB1404ZL-, Cable deck, 14, Support Type 6 - Horizontal Duct Floor Support, 45062_MWG_DR_00080_70001_Support_Type_6, 1, S. Pinnock
/1HFB14SV0051/1, /1HFB14SV0051, 260, 300, 10, /1DVF6402GL-, /1HFB1404ZL-, Cable deck, 14, Support Type 6 - Horizontal Duct Floor Support, 45062_MWG_DR_00080_70001_Support_Type_6, 1, S. Pinnock
/1HFB14SV0051/2, /1HFB14SV0051, 260, 300, 10, /1DVF6402GL-, /1HFB1404ZL-, Cable deck, 14, Support Type 6 - Horizontal Duct Floor Support, 45062_MWG_DR_00080_70001_Support_Type_6, 1, S. Pinnock
/1HFB14SV0032/1, /1HFB14SV0032, 250, 150, 10, /1DVF6415GL-, /1HFB1404ZL-, Cable deck, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB14SV0032/2, /1HFB14SV0032, 250, 150, 10, /1DVF6415GL-, /1HFB1404ZL-, Cable deck, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB14SV0033/1, /1HFB14SV0033, 250, 150, 10, /1DVF6415GL-, /1HFB1403ZL-, HVAC Room, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB14SV0033/2, /1HFB14SV0033, 250, 150, 10, /1DVF6415GL-, /1HFB1403ZL-, HVAC Room, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB14SV0047/1, /1HFB14SV0047, 250, 150, 10, /1DVF6415GL-, /1HFB1403ZL-, HVAC Room, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB14SV0047/2, /1HFB14SV0047, 250, 150, 10, /1DVF6415GL-, /1HFB1403ZL-, HVAC Room, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB14SV0034/1, /1HFB14SV0034, 250, 150, 10, /1DVF6415GL-, /1HFB1403ZL-, HVAC Room, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB14SV0034/2, /1HFB14SV0034, 250, 150, 10, /1DVF6415GL-, /1HFB1403ZL-, HVAC Room, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB14SV0057/1, /1HFB14SV0057, 250, 150, 10, /1DVF6415GL-, /1HFB1403ZL-, HVAC Room, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB14SV0057/2, /1HFB14SV0057, 250, 150, 10, /1DVF6415GL-, /1HFB1403ZL-, HVAC Room, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB14SV0035/1, /1HFB14SV0035, 250, 150, 10, /1DVF6415GL-, /1HFB1403ZL-, HVAC Room, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB14SV0035/2, /1HFB14SV0035, 250, 150, 10, /1DVF6415GL-, /1HFB1403ZL-, HVAC Room, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB14SV0001/1, /1HFB14SV0001, 250, 150, 10, /1DVF6415GL-, /1HFB1403ZL-, HVAC Room, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB14SV0001/2, /1HFB14SV0001, 250, 150, 10, /1DVF6415GL-, /1HFB1403ZL-, HVAC Room, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB14SV0046/1, /1HFB14SV0046, 250, 150, 10, /1DVF6415GL-, /1HFB1403ZL-, HVAC Room, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB14SV0046/2, /1HFB14SV0046, 250, 150, 10, /1DVF6415GL-, /1HFB1403ZL-, HVAC Room, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB14SV0056/1, /1HFB14SV0056, 250, 150, 10, /1DVF6415GL-, /1HFB1403ZL-, HVAC Room, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB14SV0056/2, /1HFB14SV0056, 250, 150, 10, /1DVF6415GL-, /1HFB1403ZL-, HVAC Room, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB14SV0036/1, /1HFB14SV0036, 250, 150, 10, /1DVF6415GL-, /1HFB1403ZL-, HVAC Room, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB14SV0036/2, /1HFB14SV0036, 250, 150, 10, /1DVF6415GL-, /1HFB1403ZL-, HVAC Room, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB14SV0037/1, /1HFB14SV0037, 250, 300, 15, /1DVF6415GL-, /1HFB1403ZL-, HVAC Room, 14, Support Type 7 - Fire Damper Wall Support 3, 45062_MWG_DR_00080_40008_Support_Type_7, 3, S. Pinnock
/1HFB14SV0038/1, /1HFB14SV0038, 250, 150, 10, /1DVF6416GL-, /1HFB1404ZL-, Cable deck, 14,  Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 5, S. Pinnock
/1HFB14SV0038/2, /1HFB14SV0038, 150, 300, 10, /1DVF6416GL-, /1HFB1404ZL-, Cable deck, 14,  Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 5, S. Pinnock
/1HFB14SV0039/1, /1HFB14SV0039, 250, 150, 10, /1DVF6416GL-, /1HFB1404ZL-, Cable deck, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB14SV0039/2, /1HFB14SV0039, 250, 150, 10, /1DVF6416GL-, /1HFB1404ZL-, Cable deck, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB14SV0040/1, /1HFB14SV0040, 250, 150, 10, /1DVF6416GL-, /1HFB1404ZL-, Cable deck, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB14SV0040/2, /1HFB14SV0040, 250, 150, 10, /1DVF6416GL-, /1HFB1404ZL-, Cable deck, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB14SV0043/1, /1HFB14SV0043, 250, 150, 10, /1DVF6418GL-, /1HFB1404ZL-, Cable deck, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB14SV0043/2, /1HFB14SV0043, 250, 150, 10, /1DVF6418GL-, /1HFB1404ZL-, Cable deck, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB14SV0042/1, /1HFB14SV0042, 250, 150, 10, /1DVF6418GL-, /1HFB1404ZL-, Cable deck, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB14SV0042/2, /1HFB14SV0042, 250, 150, 10, /1DVF6418GL-, /1HFB1404ZL-, Cable deck, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB14SV0049/1, /1HFB14SV0049, 250, 150, 10, /1DVF6418GL-, /1HFB1404ZL-, Cable deck, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB14SV0049/2, /1HFB14SV0049, 250, 150, 10, /1DVF6418GL-, /1HFB1404ZL-, Cable deck, 14, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB14SV0041/2, /1HFB14SV0041, 250, 150, 10, /1DVF6418GL-, /1HFB1404ZL-, Cable deck, 14,  Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 5, S. Pinnock
/1HFB14SV0041/1, /1HFB14SV0041, 150, 300, 10, /1DVF6418GL-, /1HFB1404ZL-, Cable deck, 14,  Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 5, S. Pinnock
/1HFB14SV0066/1, /1HFB14SV0066, 300, 250, 15, /1DVF6450GL-, /1HFB1403ZL-, HVAC Room, 14, Support Type 9 - Vertical Duct Wall Support, 45062_MWG_DR_00080_40009_Support_Type_9, 1, S. Pinnock
/1HFB14SV0066/2, /1HFB14SV0066, 300, 250, 15, /1DVF6450GL-, /1HFB1403ZL-, HVAC Room, 14, Support Type 9 - Vertical Duct Wall Support, 45062_MWG_DR_00080_40009_Support_Type_9, 1, S. Pinnock
/1HFB14SV0065/1, /1HFB14SV0065, 250, 300, 10, /1DVF6490GL-, /1HFA1404ZL-, Cable deck, 14, Support Type 9 - Vertical Duct Wall Support- Special, 45062_MWG_DR_00080_40009_Support_Type_9, 1, S. Pinnock
/1HFB14SV0065/2, /1HFB14SV0065, 250, 300, 10, /1DVF6490GL-, /1HFA1404ZL-, Cable deck, 14, Support Type 9 - Vertical Duct Wall Support- Special, 45062_MWG_DR_00080_40009_Support_Type_9, 1, S. Pinnock
/1HFB19SV0090/1, /1HFB19SV0090, 250, 300, 15, /1DVF6501GL-, /1HFB1904ZL-, I&C Relay Room, 19, Support Type 7 - Fire Damper Wall Support 3, 45062_MWG_DR_00080_40008_Support_Type_7, 3, S. Pinnock
/1HFB19SV0106/1, /1HFB19SV0106, 250, 150, 10, /1DVF6501GL-, /1HFB1904ZL-, I&C Relay Room, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB19SV0106/2, /1HFB19SV0106, 250, 150, 10, /1DVF6501GL-, /1HFB1904ZL-, I&C Relay Room, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB19SV0070/1, /1HFB19SV0070, 250, 150, 10, /1DVF6501GL-, /1HFB1904ZL-, I&C Relay Room, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB19SV0070/2, /1HFB19SV0070, 250, 150, 10, /1DVF6501GL-, /1HFB1904ZL-, I&C Relay Room, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB19SV0071/1, /1HFB19SV0071, 250, 150, 10, /1DVF6501GL-, /1HFB1904ZL-, I&C Relay Room, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB19SV0071/2, /1HFB19SV0071, 250, 150, 10, /1DVF6501GL-, /1HFB1904ZL-, I&C Relay Room, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB19SV0105/1, /1HFB19SV0105, 250, 150, 10, /1DVF6501GL-, /1HFB1904ZL-, I&C Relay Room, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB19SV0105/2, /1HFB19SV0105, 250, 150, 10, /1DVF6501GL-, /1HFB1904ZL-, I&C Relay Room, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB19SV0107/1, /1HFB19SV0107, 250, 150, 10, /1DVF6501GL-, /1HFB1904ZL-, I&C Relay Room, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB19SV0107/2, /1HFB19SV0107, 250, 150, 10, /1DVF6501GL-, /1HFB1904ZL-, I&C Relay Room, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB19SV0072/1, /1HFB19SV0072, 250, 150, 10, /1DVF6501GL-, /1HFB1904ZL-, I&C Relay Room, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB19SV0072/2, /1HFB19SV0072, 250, 150, 10, /1DVF6501GL-, /1HFB1904ZL-, I&C Relay Room, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB19SV0073/1, /1HFB19SV0073, 250, 150, 10, /1DVF6501GL-, /1HFB1904ZL-, I&C Relay Room, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB19SV0073/2, /1HFB19SV0073, 250, 150, 10, /1DVF6501GL-, /1HFB1904ZL-, I&C Relay Room, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB19SV0050/1, /1HFB19SV0050, 250, 150, 10, /1DVF6525GL-, /1HFB1904ZL-, I&C Relay Room, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB19SV0050/2, /1HFB19SV0050, 250, 150, 10, /1DVF6525GL-, /1HFB1904ZL-, I&C Relay Room, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB19SV0098/1, /1HFB19SV0098, 250, 150, 10, /1DVF6525GL-, /1HFB1904ZL-, I&C Relay Room, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB19SV0098/2, /1HFB19SV0098, 250, 150, 10, /1DVF6525GL-, /1HFB1904ZL-, I&C Relay Room, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB19SV0052/1, /1HFB19SV0052, 250, 150, 10, /1DVF6525GL-, /1HFB1904ZL-, I&C Relay Room, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB19SV0052/2, /1HFB19SV0052, 250, 150, 10, /1DVF6525GL-, /1HFB1904ZL-, I&C Relay Room, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB19SV0053/1, /1HFB19SV0053, 250, 150, 10, /1DVF6525GL-, /1HFB1904ZL-, I&C Relay Room, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB19SV0053/2, /1HFB19SV0053, 250, 150, 10, /1DVF6525GL-, /1HFB1904ZL-, I&C Relay Room, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB19SV0099/1, /1HFB19SV0099, 250, 150, 10, /1DVF6525GL-, /1HFB1904ZL-, I&C Relay Room, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB19SV0099/2, /1HFB19SV0099, 250, 150, 10, /1DVF6525GL-, /1HFB1904ZL-, I&C Relay Room, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB19SV0054/1, /1HFB19SV0054, 250, 150, 10, /1DVF6525GL-, /1HFB1904ZL-, I&C Relay Room, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB19SV0054/2, /1HFB19SV0054, 250, 150, 10, /1DVF6525GL-, /1HFB1904ZL-, I&C Relay Room, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB19SV0055/1, /1HFB19SV0055, 250, 150, 10, /1DVF6525GL-, /1HFB1904ZL-, I&C Relay Room, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB19SV0055/2, /1HFB19SV0055, 250, 150, 10, /1DVF6525GL-, /1HFB1904ZL-, I&C Relay Room, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB19SV0051/1, /1HFB19SV0051, 250, 150, 10, /1DVF6525GL-, /1HFB1904ZL-, I&C Relay Room, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB19SV0051/2, /1HFB19SV0051, 250, 150, 10, /1DVF6525GL-, /1HFB1904ZL-, I&C Relay Room, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB19SV0057/1, /1HFB19SV0057, 250, 150, 10, /1DVF6525GL-, /1HFB1905ZL-, Telecom Room, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB19SV0057/2, /1HFB19SV0057, 250, 150, 10, /1DVF6525GL-, /1HFB1905ZL-, Telecom Room, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB19SV0056/1, /1HFB19SV0056, 250, 150, 10, /1DVF6525GL-, /1HFB1905ZL-, Telecom Room, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB19SV0056/2, /1HFB19SV0056, 250, 150, 10, /1DVF6525GL-, /1HFB1905ZL-, Telecom Room, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB19SV0058/1, /1HFB19SV0058, 250, 150, 10, /1DVF6525GL-, /1HFB1905ZL-, Telecom Room, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB19SV0058/2, /1HFB19SV0058, 250, 150, 10, /1DVF6525GL-, /1HFB1905ZL-, Telecom Room, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB19SV0059/1, /1HFB19SV0059, 250, 150, 10, /1DVF6525GL-, /1HFB1903ZL-, HVAC Room, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB19SV0059/2, /1HFB19SV0059, 250, 150, 10, /1DVF6525GL-, /1HFB1903ZL-, HVAC Room, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB19SV0060/1, /1HFB19SV0060, 250, 150, 10, /1DVF6525GL-, /1HFB1903ZL-, HVAC Room, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB19SV0060/2, /1HFB19SV0060, 250, 150, 10, /1DVF6525GL-, /1HFB1903ZL-, HVAC Room, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB19SV0061/1, /1HFB19SV0061, 250, 150, 10, /1DVF6525GL-, /1HFB1903ZL-, HVAC Room, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB19SV0061/2, /1HFB19SV0061, 250, 150, 10, /1DVF6525GL-, /1HFB1903ZL-, HVAC Room, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB19SV0062/1, /1HFB19SV0062, 250, 300, 15, /1DVF6525GL-, /1HFB1903ZL-, HVAC Room, 19, Support Type 7 - Fire Damper Wall Support 3, 45062_MWG_DR_00080_40008_Support_Type_7, 3, S. Pinnock
/1HFB19SV0065/1, /1HFB19SV0065, 250, 150, 10, /1DVF6527GL-, /1HFB1904ZL-, I&C Relay Room, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB19SV0065/2, /1HFB19SV0065, 250, 150, 10, /1DVF6527GL-, /1HFB1904ZL-, I&C Relay Room, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
/1HFB19SV0103/1, /1HFB19SV0103, 250, 150, 10, /1DVF6527GL-, /1HFB1904ZL-, I&C Relay Room, 19, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3, S. Pinnock
